License,Inspection Date
2031456,04/23/2010
24231,04/19/2010
2027491,05/21/2010
1143770,05/20/2010
64171,05/20/2010
1331756,05/20/2010
1740178,05/20/2010
37648,05/20/2010
1915480,05/20/2010
2027307,04/14/2010
2031660,05/20/2010
2032983,05/20/2010
63031,05/20/2010
1675004,05/20/2010
2026804,04/12/2010
1981211,05/20/2010
1948306,05/20/2010
1682423,05/20/2010
1740748,05/20/2010
2027560,05/20/2010
3892,05/20/2010
2033115,05/19/2010
2027561,05/20/2010
1770761,05/20/2010
1740749,05/20/2010
40155,05/20/2010
1927742,05/20/2010
2026939,05/20/2010
1070189,05/20/2010
2032514,05/20/2010
1958720,04/12/2010
2032949,05/19/2010
1908768,05/19/2010
66111,05/19/2010
47165,05/19/2010
52742,05/19/2010
1335747,04/08/2010
2032999,05/19/2010
1332360,05/19/2010
47019,05/19/2010
2032775,05/19/2010
2013950,05/19/2010
1874058,05/19/2010
7212,05/19/2010
22062,05/19/2010
40155,05/19/2010
1981254,05/19/2010
1196055,05/19/2010
1910208,05/19/2010
1873103,05/19/2010
2032262,05/13/2010
1476911,05/18/2010
1472867,05/18/2010
13598,05/18/2010
2032478,05/18/2010
1679257,05/18/2010
2032856,05/18/2010
1245120,05/18/2010
2021349,05/18/2010
82979,05/18/2010
1620353,05/18/2010
75382,05/18/2010
2033239,05/18/2010
1493550,05/18/2010
11629,05/18/2010
1573968,05/18/2010
26191,05/18/2010
11832,05/18/2010
15788,05/18/2010
25501,05/18/2010
23421,05/18/2010
1621265,05/18/2010
2033075,05/17/2010
2033165,05/17/2010
2028010,05/17/2010
40155,05/17/2010
28031,05/17/2010
1616560,05/17/2010
2032816,05/17/2010
2032587,05/17/2010
2027764,05/17/2010
1991985,05/17/2010
1991985,03/30/2010
2032981,05/17/2010
6282,05/17/2010
2032116,05/17/2010
2032280,05/17/2010
1045943,05/17/2010
2031558,05/17/2010
2032262,05/17/2010
1543347,03/30/2010
1645883,05/17/2010
46531,05/17/2010
2032716,05/17/2010
22992,05/17/2010
2031979,05/17/2010
1926534,04/12/2010
2032259,05/17/2010
2027873,05/17/2010
2032809,05/17/2010
1249664,05/14/2010
1045580,05/14/2010
2032932,05/14/2010
1933596,05/14/2010
2032403,05/14/2010
1473622,05/14/2010
1139498,05/14/2010
1299950,05/14/2010
1769903,05/14/2010
2031617,05/14/2010
1969095,05/14/2010
2032788,05/14/2010
1800532,05/13/2010
2032014,05/13/2010
1479601,05/13/2010
2032610,05/13/2010
32813,05/13/2010
1045580,05/13/2010
52104,05/13/2010
2004413,05/13/2010
2032571,05/13/2010
2027872,05/13/2010
19765,05/13/2010
22361,05/13/2010
45237,05/13/2010
23021,05/13/2010
24874,05/13/2010
2032010,05/13/2010
1249664,05/13/2010
1593174,05/13/2010
24151,05/13/2010
0,05/12/2010
1695397,05/12/2010
1889096,05/12/2010
1959628,05/12/2010
2032612,05/12/2010
75382,05/12/2010
2032356,05/12/2010
1650,05/12/2010
1246487,05/12/2010
1597447,05/12/2010
1958715,05/11/2010
6509,05/12/2010
75929,03/30/2010
2026702,03/30/2010
2032820,05/12/2010
2058666,05/12/2010
2032109,05/12/2010
1942679,05/11/2010
1045580,05/11/2010
1902647,05/11/2010
1334282,05/11/2010
84251,05/11/2010
1802529,05/11/2010
84250,05/11/2010
2013368,05/11/2010
2032557,05/11/2010
1678660,05/11/2010
1442401,05/11/2010
1247596,05/11/2010
1910444,05/11/2010
1578423,05/11/2010
1243326,05/11/2010
1444259,05/11/2010
2027074,05/11/2010
1543679,05/11/2010
1272529,05/11/2010
47061,05/11/2010
2026316,05/11/2010
2142669,05/11/2010
41576,03/31/2010
66254,05/11/2010
1974787,05/11/2010
1878514,05/11/2010
1894341,05/11/2010
1675259,05/10/2010
2028010,05/10/2010
2026944,05/10/2010
34293,05/10/2010
2032310,05/10/2010
2032271,05/10/2010
2032588,05/10/2010
1384176,05/10/2010
2032262,05/10/2010
2032507,05/10/2010
24721,05/10/2010
36318,05/10/2010
52008,05/10/2010
2014092,03/30/2010
22211,05/10/2010
1445856,05/10/2010
2032354,05/10/2010
2032536,05/10/2010
1597447,05/10/2010
2042654,05/10/2010
54258,05/10/2010
2027529,05/03/2010
1846436,05/10/2010
1446432,05/10/2010
2032029,05/07/2010
1272529,05/07/2010
2032531,05/07/2010
35851,05/07/2010
1171784,05/07/2010
1678486,05/07/2010
2032235,05/04/2010
3969,05/07/2010
2058663,05/07/2010
2031993,05/04/2010
1879470,05/06/2010
61124,05/06/2010
2026581,05/06/2010
1478203,05/04/2010
2032324,05/06/2010
2032116,05/06/2010
2027563,05/06/2010
2021937,05/06/2010
1964549,05/06/2010
2032098,05/06/2010
2032259,05/06/2010
2021559,05/06/2010
2031962,05/04/2010
2021558,05/06/2010
1990827,05/06/2010
2040685,05/06/2010
2021562,05/06/2010
2027560,05/04/2010
1544567,05/06/2010
66221,05/06/2010
1717372,05/06/2010
2032197,05/06/2010
25361,05/06/2010
2027297,05/06/2010
3634,05/05/2010
34435,03/29/2010
2027297,05/06/2010
24801,05/06/2010
2032235,05/06/2010
2026315,03/29/2010
2020792,05/05/2010
1846981,05/05/2010
2031963,05/05/2010
1865,05/05/2010
1981800,05/05/2010
1926765,05/05/2010
1334282,05/05/2010
17171,05/05/2010
2031651,05/05/2010
2031619,05/05/2010
34957,05/05/2010
1597447,05/05/2010
1576687,05/05/2010
66356,05/05/2010
62819,05/05/2010
2032147,05/05/2010
1801390,05/05/2010
2142670,05/05/2010
22041,05/05/2010
1716806,05/04/2010
1841826,05/04/2010
2031413,05/04/2010
2022089,05/04/2010
2003050,05/04/2010
1969865,05/04/2010
2026287,03/26/2010
1645917,05/04/2010
2026913,05/04/2010
68226,02/16/2010
23101,05/04/2010
2027561,05/04/2010
2008261,05/04/2010
1879866,05/04/2010
1197090,05/04/2010
2142669,05/04/2010
1122467,05/04/2010
2032033,05/04/2010
39877,05/04/2010
1884098,05/04/2010
1800031,05/04/2010
1717025,05/04/2010
1932571,05/04/2010
2031804,05/04/2010
2031610,05/03/2010
1986298,05/03/2010
1594243,05/03/2010
1517396,01/25/2010
2026518,05/03/2010
2027596,05/03/2010
2031620,05/03/2010
2031631,05/03/2010
1981778,05/03/2010
1738752,03/23/2010
2021062,05/03/2010
1974618,05/03/2010
0,05/03/2010
1992481,05/03/2010
2031688,04/30/2010
85668,05/03/2010
0,05/03/2010
1894341,05/03/2010
2003537,05/03/2010
2022089,04/30/2010
1874309,04/30/2010
1356893,04/30/2010
2027596,04/30/2010
1144900,04/30/2010
1355153,04/30/2010
1166821,04/29/2010
1959977,04/29/2010
1844562,04/29/2010
1352347,04/29/2010
1619560,04/29/2010
2031740,04/29/2010
2026857,04/29/2010
25802,04/29/2010
2031979,04/29/2010
2013952,04/29/2010
2031862,04/29/2010
1892242,04/27/2010
1888650,01/21/2010
22271,04/29/2010
1926534,04/29/2010
1943545,04/29/2010
25159,04/29/2010
1990959,04/29/2010
1909356,04/29/2010
760,04/29/2010
1914596,04/29/2010
2031930,04/29/2010
1194366,04/29/2010
1969184,04/29/2010
1719046,04/29/2010
2004237,04/29/2010
1979963,04/29/2010
21656,04/29/2010
1942679,04/28/2010
1981771,04/29/2010
40374,04/28/2010
2031891,04/28/2010
1475140,04/28/2010
1649991,04/28/2010
1841985,04/28/2010
1649985,04/28/2010
33463,04/28/2010
15828,04/28/2010
4378,04/26/2010
2021994,04/28/2010
51886,04/27/2010
2102660,04/28/2010
1478778,04/28/2010
74268,04/27/2010
2026332,04/27/2010
1954150,04/27/2010
2021584,04/27/2010
1069298,04/27/2010
2021583,04/27/2010
2027904,04/27/2010
2028012,04/27/2010
1445518,04/27/2010
86062,04/27/2010
1194366,04/27/2010
2031633,04/27/2010
1976095,04/26/2010
2031928,04/27/2010
2027197,04/27/2010
23031,04/27/2010
21656,04/27/2010
81713,04/27/2010
2027612,04/27/2010
1965142,04/27/2010
1490982,04/26/2010
2027993,04/26/2010
1767248,04/26/2010
1379351,04/26/2010
1985216,04/26/2010
1984919,04/26/2010
2031658,04/26/2010
78414,04/26/2010
1899788,04/26/2010
2031745,04/26/2010
1970328,04/26/2010
2031740,04/26/2010
1992451,04/26/2010
1893767,02/25/2010
1928312,04/26/2010
44217,04/26/2010
37405,04/26/2010
31161,04/26/2010
2031558,04/26/2010
1928311,04/26/2010
46251,04/26/2010
71921,04/26/2010
2031656,04/23/2010
2014004,04/23/2010
1845644,04/23/2010
82207,04/23/2010
2014003,04/23/2010
2027596,04/23/2010
1478286,04/23/2010
2008866,04/23/2010
1595798,04/23/2010
24191,04/23/2010
2008410,04/23/2010
2008409,04/23/2010
2031502,04/23/2010
38771,04/23/2010
23771,04/23/2010
46241,04/23/2010
2031579,04/23/2010
38772,04/23/2010
66301,04/23/2010
2021231,04/23/2010
2027018,04/22/2010
1246269,04/22/2010
1741829,04/22/2010
35864,04/22/2010
2027868,04/22/2010
2003536,04/22/2010
1355963,04/21/2010
18633,04/22/2010
2031564,04/22/2010
2021972,04/22/2010
2014234,04/22/2010
2004388,04/22/2010
2021970,04/22/2010
2027307,04/22/2010
2014235,04/22/2010
2004003,04/22/2010
2014232,04/22/2010
4040,04/22/2010
23931,04/22/2010
2004387,04/22/2010
33706,03/24/2010
2027596,04/22/2010
37577,04/21/2010
2021337,04/21/2010
40580,02/01/2010
2031495,04/21/2010
1444049,04/21/2010
2027933,04/21/2010
2206681,04/21/2010
46511,04/21/2010
1894341,04/21/2010
1804108,04/21/2010
2032086,04/16/2010
30121,04/21/2010
1579507,04/21/2010
1645677,04/21/2010
1799437,04/20/2010
1841170,01/26/2010
2022351,04/20/2010
1970326,04/20/2010
1331319,04/20/2010
2022350,04/20/2010
2027307,04/20/2010
1921428,04/20/2010
2031552,04/20/2010
1772314,04/20/2010
2022354,04/20/2010
2013821,04/20/2010
1650257,04/20/2010
2026697,04/20/2010
2013819,04/20/2010
1894501,04/20/2010
50392,04/19/2010
1330515,04/20/2010
1879866,04/20/2010
1800031,04/20/2010
2027100,04/20/2010
2004291,04/20/2010
1543382,04/20/2010
1356009,04/19/2010
1797760,04/19/2010
1767248,04/19/2010
2026339,04/19/2010
48126,04/19/2010
1981216,04/19/2010
2022304,04/19/2010
2027564,04/19/2010
2027904,04/19/2010
1991572,04/19/2010
2027868,04/19/2010
2003904,04/19/2010
47051,04/19/2010
1986108,04/19/2010
1771916,04/19/2010
69457,04/19/2010
2017020,04/19/2010
2021337,04/19/2010
77784,04/19/2010
46401,04/19/2010
23101,04/19/2010
1356070,01/21/2010
1841207,04/19/2010
2027853,04/19/2010
2027346,04/19/2010
1801694,04/16/2010
1801618,04/16/2010
2027764,04/16/2010
2009342,01/12/2010
2027174,04/16/2010
81137,04/16/2010
2017189,04/16/2010
2027104,04/16/2010
2021834,04/16/2010
2027530,04/16/2010
2020967,04/16/2010
1273946,04/16/2010
2026286,04/16/2010
2027814,04/16/2010
2026976,04/16/2010
2027532,04/15/2010
1767227,04/16/2010
2027835,04/16/2010
1679820,04/15/2010
1305178,04/15/2010
2027121,04/15/2010
1970313,04/15/2010
1974724,04/15/2010
1991572,04/15/2010
2026294,04/15/2010
2026912,04/15/2010
2027638,04/15/2010
700,04/15/2010
1802529,04/15/2010
1382093,04/15/2010
2008547,03/23/2010
1426104,01/12/2010
2021950,04/15/2010
2021451,04/15/2010
33631,04/15/2010
2017912,04/15/2010
2013952,04/15/2010
16080,04/15/2010
17639,04/14/2010
1042390,04/14/2010
5682,04/14/2010
1675323,04/14/2010
2027207,04/14/2010
2027544,04/14/2010
26561,04/14/2010
2027707,04/14/2010
1963446,04/14/2010
46344,04/14/2010
1980422,04/13/2010
28233,04/14/2010
2027317,04/14/2010
0,04/14/2010
2013124,04/14/2010
2042634,04/14/2010
78239,03/24/2010
13646,04/14/2010
2008410,04/13/2010
1974330,04/13/2010
45575,04/13/2010
56642,04/13/2010
2008409,04/13/2010
1575677,04/13/2010
1596866,04/13/2010
1476432,04/12/2010
1046303,04/13/2010
2026572,04/13/2010
2027529,04/13/2010
2027563,04/13/2010
2021552,04/13/2010
1970191,01/12/2010
2021653,04/13/2010
2026899,04/13/2010
1885101,04/13/2010
2021062,04/13/2010
2027627,04/13/2010
2027707,04/13/2010
1922528,04/13/2010
2026797,04/13/2010
1802536,04/12/2010
1802515,04/12/2010
1575677,04/12/2010
2225639,04/12/2010
2027521,04/12/2010
1623107,04/12/2010
2027197,04/12/2010
1697230,04/12/2010
39836,04/12/2010
2026287,04/12/2010
1893203,04/12/2010
2027531,04/12/2010
1679620,04/12/2010
2027522,04/12/2010
25791,04/12/2010
1742195,01/12/2010
1718300,04/12/2010
1943545,04/12/2010
1932863,04/09/2010
2026962,04/09/2010
2016815,03/16/2010
2021317,04/09/2010
2027323,04/09/2010
1677477,04/09/2010
2027481,04/09/2010
45113,04/09/2010
1916187,04/09/2010
2004394,04/09/2010
2026697,04/09/2010
36044,04/08/2010
2027445,04/09/2010
1821087,04/09/2010
2027166,04/09/2010
2027346,04/09/2010
2026294,04/08/2010
2026962,04/08/2010
1947631,04/08/2010
2027100,04/08/2010
1997729,04/08/2010
1992459,04/08/2010
1992458,04/08/2010
1974330,04/08/2010
1122484,04/08/2010
25780,04/08/2010
2021451,04/08/2010
1992457,04/08/2010
1992455,04/08/2010
1969315,04/06/2010
42595,04/08/2010
1992454,04/08/2010
1968688,04/08/2010
2026836,04/06/2010
1968683,04/08/2010
1992456,04/08/2010
1914557,04/08/2010
1909565,04/08/2010
42597,04/08/2010
1905222,04/08/2010
2026447,04/08/2010
37621,04/08/2010
2008916,04/06/2010
2009215,04/08/2010
2026220,04/08/2010
1910417,04/08/2010
42001,04/08/2010
2008503,04/07/2010
23242,04/07/2010
1592707,04/05/2010
1476422,04/07/2010
2022304,04/07/2010
1473123,04/07/2010
2027074,04/07/2010
1965073,04/07/2010
2002910,04/07/2010
2009192,03/09/2010
2027104,04/07/2010
30963,04/06/2010
2026715,04/06/2010
1767118,03/24/2010
2003638,04/06/2010
29291,04/06/2010
2002886,04/06/2010
30467,04/06/2010
2027070,04/06/2010
1821422,04/06/2010
2002885,04/06/2010
2022109,04/06/2010
70612,04/06/2010
2026819,04/06/2010
2013203,04/06/2010
2046699,04/06/2010
2017646,04/06/2010
1888507,04/06/2010
2014142,04/06/2010
26001,04/06/2010
2003571,04/06/2010
2026954,03/31/2010
2008547,03/31/2010
2022110,04/06/2010
2014141,04/06/2010
2027197,04/05/2010
2027204,04/05/2010
2026958,04/05/2010
51091,04/05/2010
2026187,04/02/2010
1922145,04/05/2010
1932876,04/05/2010
2021688,04/05/2010
2021580,04/05/2010
27010,04/05/2010
1514893,04/05/2010
1193504,04/04/2010
75382,04/02/2010
1821625,04/02/2010
2026905,04/02/2010
2026400,04/02/2010
55891,04/02/2010
1094887,04/02/2010
1959931,04/02/2010
1649315,04/02/2010
2026773,04/02/2010
40828,04/02/2010
2003472,04/01/2010
1937863,04/01/2010
36306,04/01/2010
1622867,04/01/2010
2026518,04/01/2010
2002702,04/01/2010
1122193,04/01/2010
1478583,04/01/2010
2026981,04/01/2010
3009,04/01/2010
1998746,04/01/2010
1821771,04/01/2010
2021850,04/01/2010
2017912,04/01/2010
1898994,03/31/2010
2026980,03/31/2010
2026390,03/31/2010
1193450,03/31/2010
1986856,03/31/2010
2026907,03/31/2010
2026941,03/31/2010
2026704,03/31/2010
1947749,03/31/2010
1981281,03/30/2010
2004163,03/31/2010
1932,03/31/2010
2026697,03/31/2010
1908806,03/30/2010
1908805,03/30/2010
2026857,03/30/2010
1908804,03/30/2010
2026945,03/30/2010
2008126,03/30/2010
2026604,03/30/2010
2002742,03/30/2010
2026945,03/30/2010
2026945,03/30/2010
2026729,03/30/2010
2026581,03/30/2010
75883,03/30/2010
2026424,03/30/2010
1893045,03/29/2010
1772314,03/29/2010
1922438,03/29/2010
2003567,03/29/2010
1999191,03/29/2010
1921390,03/29/2010
2026584,03/29/2010
2020793,03/29/2010
1243583,03/29/2010
26001,03/29/2010
2026186,03/29/2010
25796,03/29/2010
2026339,03/29/2010
1299842,03/29/2010
1741656,03/29/2010
1354760,03/29/2010
1517789,03/26/2010
2004124,03/26/2010
81066,03/26/2010
2026336,03/26/2010
1969349,03/26/2010
1821155,03/26/2010
2016860,03/26/2010
22641,03/26/2010
2002893,03/26/2010
2014056,03/25/2010
2014055,03/25/2010
1772224,03/25/2010
1493489,03/25/2010
2026277,03/25/2010
53013,03/25/2010
1768083,03/25/2010
55891,03/25/2010
2026643,03/25/2010
1878843,03/24/2010
5718,03/25/2010
2026360,03/25/2010
2026300,03/25/2010
27878,03/25/2010
27879,03/25/2010
1620705,03/24/2010
32448,03/24/2010
1990924,03/24/2010
53663,03/24/2010
25104,03/24/2010
1477723,03/24/2010
1043118,03/24/2010
2008848,03/24/2010
15733,03/24/2010
1921757,03/24/2010
2008847,03/24/2010
23071,03/24/2010
1276007,03/24/2010
2021658,03/24/2010
3712,03/24/2010
1991620,03/24/2010
2026447,03/24/2010
2017713,03/24/2010
38125,03/23/2010
1649239,03/23/2010
1914660,03/23/2010
1938941,03/23/2010
1968904,03/23/2010
2008548,03/23/2010
2017145,03/23/2010
2026358,03/23/2010
1444277,03/23/2010
29291,03/23/2010
1932028,03/23/2010
1932,03/23/2010
2021757,03/23/2010
1042761,03/19/2010
1246167,03/22/2010
1926804,03/22/2010
1618402,03/22/2010
1476475,03/22/2010
2022226,03/22/2010
1444843,03/22/2010
25901,03/22/2010
2026308,03/22/2010
2026277,03/22/2010
1804138,03/22/2010
2026254,03/22/2010
1514864,03/22/2010
1194243,03/22/2010
2022125,03/22/2010
1921960,03/20/2010
1488236,03/19/2010
1579503,03/19/2010
2008315,03/19/2010
2026286,03/19/2010
1965073,03/18/2010
1991276,03/19/2010
1991277,03/19/2010
2020867,02/19/2010
2017515,03/19/2010
1991275,03/19/2010
2021580,03/19/2010
1992224,03/19/2010
1423731,03/19/2010
1968782,03/19/2010
1869804,03/19/2010
2040668,03/19/2010
1968868,03/18/2010
2026242,03/18/2010
2021888,03/18/2010
1069683,03/18/2010
18082,03/18/2010
2014004,03/18/2010
2014003,03/18/2010
1908649,03/18/2010
2046682,03/18/2010
1959797,03/17/2010
2021675,03/17/2010
1800476,03/17/2010
1276919,03/17/2010
2021003,03/17/2010
53663,03/17/2010
58969,03/17/2010
2017144,03/17/2010
2009533,03/17/2010
606,03/15/2010
2017778,03/17/2010
2022347,03/17/2010
2022370,03/16/2010
2022128,03/16/2010
47041,03/16/2010
14134,03/15/2010
2021850,03/16/2010
2004394,03/16/2010
3596,03/16/2010
1358563,03/16/2010
11172,03/16/2010
2021957,03/16/2010
2022378,03/16/2010
2004392,03/16/2010
1816822,03/16/2010
1490939,03/16/2010
1878518,03/16/2010
2021825,03/16/2010
1904903,03/16/2010
2016814,03/16/2010
2021228,03/16/2010
2022186,03/16/2010
1841897,03/15/2010
1817131,03/15/2010
1874058,03/15/2010
2021937,03/15/2010
1246262,03/15/2010
2142656,03/15/2010
2017724,03/15/2010
44469,03/15/2010
2004124,03/15/2010
2009255,03/15/2010
18872,03/12/2010
18872,03/12/2010
38379,03/12/2010
41440,03/12/2010
38361,03/12/2010
40580,03/12/2010
3335,03/12/2010
74931,03/12/2010
1992224,03/12/2010
32111,03/12/2010
2021899,03/10/2010
1801694,03/12/2010
1801694,03/12/2010
1356281,03/10/2010
1519437,03/12/2010
2021516,03/12/2010
2021538,03/12/2010
1869443,03/11/2010
1986069,03/11/2010
42657,03/11/2010
21221,03/11/2010
1645082,03/11/2010
1492259,03/11/2010
2008848,03/11/2010
1969396,03/11/2010
2008847,03/11/2010
2046678,03/11/2010
35154,03/11/2010
2022043,03/11/2010
1648354,03/11/2010
2102635,03/11/2010
26611,03/11/2010
1767685,03/11/2010
2013511,03/11/2010
2021795,03/10/2010
18867,02/08/2010
2020834,03/10/2010
55715,03/10/2010
2021695,03/10/2010
1800376,03/10/2010
1679785,03/10/2010
10940,03/10/2010
1898317,03/10/2010
2021658,03/10/2010
15799,03/10/2010
81108,03/10/2010
1515987,03/10/2010
76264,03/10/2010
2021447,03/10/2010
1698083,03/10/2010
2016667,03/09/2010
2003405,03/09/2010
2016666,03/09/2010
1997875,03/09/2010
2013856,03/09/2010
2016679,03/09/2010
2013855,03/09/2010
6753,03/09/2010
2021764,03/09/2010
2020792,03/09/2010
2013854,03/09/2010
2021490,03/09/2010
1997874,03/09/2010
2021827,03/09/2010
2021735,03/09/2010
23445,03/09/2010
2003405,03/09/2010
1718419,03/09/2010
2009400,03/09/2010
2021516,03/08/2010
1093339,03/08/2010
1820524,03/08/2010
1515987,03/08/2010
2021675,03/08/2010
1893601,03/08/2010
2021807,03/08/2010
1979795,02/22/2010
1888376,02/22/2010
26661,03/08/2010
1381490,03/08/2010
2021113,02/22/2010
1884255,03/08/2010
10306,03/08/2010
81108,03/08/2010
2021000,03/08/2010
2021618,03/08/2010
1998950,03/08/2010
21718,03/08/2010
81111,03/08/2010
2009255,03/08/2010
2002910,03/08/2010
2002910,03/08/2010
1168003,03/05/2010
1618421,03/05/2010
1823321,03/05/2010
1870339,03/05/2010
1645128,03/05/2010
2020986,03/05/2010
86092,03/05/2010
76427,03/05/2010
83376,03/05/2010
1621152,03/05/2010
1140495,03/05/2010
1351717,03/05/2010
2021735,03/05/2010
1515987,03/05/2010
13826,03/05/2010
1249458,03/05/2010
15025,03/05/2010
2021807,03/05/2010
1975947,03/05/2010
1979615,03/05/2010
1975946,03/05/2010
29401,03/05/2010
45693,03/05/2010
2017356,03/05/2010
1578,03/05/2010
